time;open;high;low;close;plot;EMA200;EMA100
2022-01-04T16:15:00+01:00;77,086;77,177;76,953;77,046;76,75288889;75,96204971;76,10171508
2022-01-04T16:30:00+01:00;77,05;77,29;76,941;77,03;76,78422222;75,97267608;76,12009696
2022-01-04T16:30:00+01:00;77,05;77,29;76,941;77,03;76,78422222;75,97267608;76,12009696
2022-01-04T16:30:00+01:00;77,05;77,29;76,941;77,03;76,78422222;75,97267608;76,12009696
2022-01-04T16:30:00+01:00;77,05;77,29;76,941;77,03;76,78422222;75,97267608;76,12009696
2022-01-04T16:45:00+01:00;77,036;77,215;76,973;77,01;76,82622222;75,98299771;76,1377188
2022-01-04T16:45:00+01:00;77,036;77,215;76,973;77,01;76,82622222;75,98299771;76,1377188
2022-01-04T16:45:00+01:00;77,036;77,215;76,973;77,01;76,82622222;75,98299771;76,1377188
2022-01-04T16:45:00+01:00;77,036;77,215;76,973;77,01;76,82622222;75,98299771;76,1377188
2022-01-04T17:00:00+01:00;77,012;77,012;76,389;76,87;76,84488889;75,99182361;76,15221942
2022-01-04T17:00:00+01:00;77,012;77,012;76,389;76,87;76,84488889;75,99182361;76,15221942
2022-01-04T17:00:00+01:00;77,012;77,012;76,389;76,87;76,84488889;75,99182361;76,15221942
2022-01-04T17:00:00+01:00;77,012;77,012;76,389;76,87;76,84488889;75,99182361;76,15221942
2022-01-04T17:15:00+01:00;76,868;76,921;76,397;76,594;76,87666667;75,99781541;76,16096755
2022-01-04T17:15:00+01:00;76,868;76,921;76,397;76,594;76,87666667;75,99781541;76,16096755
2022-01-04T17:15:00+01:00;76,868;76,921;76,397;76,594;76,87666667;75,99781541;76,16096755
2022-01-04T17:15:00+01:00;76,868;76,921;76,397;76,594;76,87666667;75,99781541;76,16096755
2022-01-04T17:30:00+01:00;76,577;76,883;76,531;76,838;76,92566667;76,00617546;76,17437413
2022-01-04T17:30:00+01:00;76,577;76,883;76,531;76,838;76,92566667;76,00617546;76,17437413
2022-01-04T17:30:00+01:00;76,577;76,883;76,531;76,838;76,92566667;76,00617546;76,17437413
2022-01-04T17:30:00+01:00;76,577;76,883;76,531;76,838;76,92566667;76,00617546;76,17437413
2022-01-04T17:45:00+01:00;76,827;77,058;76,819;77,018;76,96555556;76,01624336;76,19107959
2022-01-04T17:45:00+01:00;76,827;77,058;76,819;77,018;76,96555556;76,01624336;76,19107959
2022-01-04T17:45:00+01:00;76,827;77,058;76,819;77,018;76,96555556;76,01624336;76,19107959
2022-01-04T17:45:00+01:00;76,827;77,058;76,819;77,018;76,96555556;76,01624336;76,19107959
2022-01-04T18:00:00+01:00;77,014;77,119;76,915;77,033;76,94711111;76,02636034;76,20775129
2022-01-04T18:00:00+01:00;77,014;77,119;76,915;77,033;76,94711111;76,02636034;76,20775129
2022-01-04T18:00:00+01:00;77,014;77,119;76,915;77,033;76,94711111;76,02636034;76,20775129
2022-01-04T18:00:00+01:00;77,014;77,119;76,915;77,033;76,94711111;76,02636034;76,20775129
2022-01-04T18:15:00+01:00;77,034;77,161;77,034;77,102;76,949;76,03706323;76,22545918
2022-01-04T18:15:00+01:00;77,034;77,161;77,034;77,102;76,949;76,03706323;76,22545918
2022-01-04T18:15:00+01:00;77,034;77,161;77,034;77,102;76,949;76,03706323;76,22545918
2022-01-04T18:15:00+01:00;77,034;77,161;77,034;77,102;76,949;76,03706323;76,22545918
2022-01-04T18:30:00+01:00;77,113;77,125;76,938;76,97;76,94055556;76,04634618;76,24020256
2022-01-04T18:30:00+01:00;77,113;77,125;76,938;76,97;76,94055556;76,04634618;76,24020256
2022-01-04T18:30:00+01:00;77,113;77,125;76,938;76,97;76,94055556;76,04634618;76,24020256
2022-01-04T18:30:00+01:00;77,113;77,125;76,938;76,97;76,94055556;76,04634618;76,24020256
2022-01-04T18:45:00+01:00;76,971;77,008;76,888;76,96;76,93277778;76,05543726;76,25445598
2022-01-04T18:45:00+01:00;76,971;77,008;76,888;76,96;76,93277778;76,05543726;76,25445598
2022-01-04T18:45:00+01:00;76,971;77,008;76,888;76,96;76,93277778;76,05543726;76,25445598
2022-01-04T18:45:00+01:00;76,971;77,008;76,888;76,96;76,93277778;76,05543726;76,25445598
2022-01-04T19:00:00+01:00;76,96;77,065;76,791;77,006;76,93233333;76,0648956;76,26933804
2022-01-04T19:00:00+01:00;76,96;77,065;76,791;77,006;76,93233333;76,0648956;76,26933804
2022-01-04T19:00:00+01:00;76,96;77,065;76,791;77,006;76,93233333;76,0648956;76,26933804
2022-01-04T19:00:00+01:00;76,96;77,065;76,791;77,006;76,93233333;76,0648956;76,26933804
2022-01-04T19:15:00+01:00;77,009;77,216;76,982;76,997;76,94644444;76,07417027;76,28374719
2022-01-04T19:15:00+01:00;77,009;77,216;76,982;76,997;76,94644444;76,07417027;76,28374719
2022-01-04T19:15:00+01:00;77,009;77,216;76,982;76,997;76,94644444;76,07417027;76,28374719
2022-01-04T19:15:00+01:00;77,009;77,216;76,982;76,997;76,94644444;76,07417027;76,28374719
2022-01-04T19:30:00+01:00;76,998;77,046;76,858;76,967;76,98788889;76,08305415;76,29727694
2022-01-04T19:30:00+01:00;76,998;77,046;76,858;76,967;76,98788889;76,08305415;76,29727694
2022-01-04T19:30:00+01:00;76,998;77,046;76,858;76,967;76,98788889;76,08305415;76,29727694
2022-01-04T19:30:00+01:00;76,998;77,046;76,858;76,967;76,98788889;76,08305415;76,29727694
2022-01-04T19:45:00+01:00;76,968;77,063;76,909;77,005;77,00644444;76,09222774;76,31129126
2022-01-04T19:45:00+01:00;76,968;77,063;76,909;77,005;77,00644444;76,09222774;76,31129126
2022-01-04T19:45:00+01:00;76,968;77,063;76,909;77,005;77,00644444;76,09222774;76,31129126
2022-01-04T19:45:00+01:00;76,968;77,063;76,909;77,005;77,00644444;76,09222774;76,31129126
2022-01-04T20:00:00+01:00;76,999;77,071;76,845;76,875;76,99055556;76,10001652;76,32245381
2022-01-04T20:00:00+01:00;76,999;77,071;76,845;76,875;76,99055556;76,10001652;76,32245381
2022-01-04T20:00:00+01:00;76,999;77,071;76,845;76,875;76,99055556;76,10001652;76,32245381
2022-01-04T20:00:00+01:00;76,999;77,071;76,845;76,875;76,99055556;76,10001652;76,32245381
2022-01-04T20:15:00+01:00;76,874;76,922;76,745;76,826;76,96755556;76,10724023;76,33242502
2022-01-04T20:15:00+01:00;76,874;76,922;76,745;76,826;76,96755556;76,10724023;76,33242502
2022-01-04T20:15:00+01:00;76,874;76,922;76,745;76,826;76,96755556;76,10724023;76,33242502
2022-01-04T20:15:00+01:00;76,874;76,922;76,745;76,826;76,96755556;76,10724023;76,33242502
2022-01-04T20:30:00+01:00;76,806;76,914;76,741;76,826;76,93688889;76,11439207;76,34219878
2022-01-04T20:30:00+01:00;76,806;76,914;76,741;76,826;76,93688889;76,11439207;76,34219878
2022-01-04T20:30:00+01:00;76,806;76,914;76,741;76,826;76,93688889;76,11439207;76,34219878
2022-01-04T20:30:00+01:00;76,806;76,914;76,741;76,826;76,93688889;76,11439207;76,34219878
2022-01-04T20:45:00+01:00;76,828;76,834;76,764;76,775;76,91522222;76,12096528;76,35076911
2022-01-04T20:45:00+01:00;76,828;76,834;76,764;76,775;76,91522222;76,12096528;76,35076911
2022-01-04T20:45:00+01:00;76,828;76,834;76,764;76,775;76,91522222;76,12096528;76,35076911
2022-01-04T20:45:00+01:00;76,828;76,834;76,764;76,775;76,91522222;76,12096528;76,35076911
2022-01-04T21:00:00+01:00;76,765;76,962;76,755;76,942;76,91322222;76,12913478;76,36247665
2022-01-04T21:00:00+01:00;76,765;76,962;76,755;76,942;76,91322222;76,12913478;76,36247665
2022-01-04T21:00:00+01:00;76,765;76,962;76,755;76,942;76,91322222;76,12913478;76,36247665
2022-01-04T21:00:00+01:00;76,765;76,962;76,755;76,942;76,91322222;76,12913478;76,36247665
2022-01-04T21:15:00+01:00;76,944;77,045;76,9;76,92;76,90366667;76,13700409;76,37351671
2022-01-04T21:15:00+01:00;76,944;77,045;76,9;76,92;76,90366667;76,13700409;76,37351671
2022-01-04T21:15:00+01:00;76,944;77,045;76,9;76,92;76,90366667;76,13700409;76,37351671
2022-01-04T21:15:00+01:00;76,944;77,045;76,9;76,92;76,90366667;76,13700409;76,37351671
2022-01-04T21:30:00+01:00;76,925;76,929;76,81;76,871;76,88966667;76,14430753;76,38336787
2022-01-04T21:30:00+01:00;76,925;76,929;76,81;76,871;76,88966667;76,14430753;76,38336787
2022-01-04T21:30:00+01:00;76,925;76,929;76,81;76,871;76,88966667;76,14430753;76,38336787
2022-01-04T21:30:00+01:00;76,925;76,929;76,81;76,871;76,88966667;76,14430753;76,38336787
2022-01-04T21:45:00+01:00;76,869;76,884;76,736;76,778;76,86866667;76,15061293;76,39118237
2022-01-04T21:45:00+01:00;76,869;76,884;76,736;76,778;76,86866667;76,15061293;76,39118237
2022-01-04T21:45:00+01:00;76,869;76,884;76,736;76,778;76,86866667;76,15061293;76,39118237
2022-01-04T21:45:00+01:00;76,869;76,884;76,736;76,778;76,86866667;76,15061293;76,39118237
2022-01-04T22:00:00+01:00;76,778;76,841;76,766;76,821;76,84822222;76,15728345;76,39969361
2022-01-04T22:00:00+01:00;76,778;76,841;76,766;76,821;76,84822222;76,15728345;76,39969361
2022-01-04T22:00:00+01:00;76,778;76,841;76,766;76,821;76,84822222;76,15728345;76,39969361
2022-01-04T22:00:00+01:00;76,778;76,841;76,766;76,821;76,84822222;76,15728345;76,39969361
2022-01-04T22:15:00+01:00;76,822;76,895;76,805;76,816;76,84166667;76,16383784;76,4079373
2022-01-04T22:15:00+01:00;76,822;76,895;76,805;76,816;76,84166667;76,16383784;76,4079373
2022-01-04T22:15:00+01:00;76,822;76,895;76,805;76,816;76,84166667;76,16383784;76,4079373
2022-01-04T22:15:00+01:00;76,822;76,895;76,805;76,816;76,84166667;76,16383784;76,4079373
2022-01-04T22:30:00+01:00;76,849;76,928;76,756;76,899;76,84977778;76,17115289;76,41766131
2022-01-04T22:30:00+01:00;76,849;76,928;76,756;76,899;76,84977778;76,17115289;76,41766131
2022-01-04T22:30:00+01:00;76,849;76,928;76,756;76,899;76,84977778;76,17115289;76,41766131
2022-01-04T22:30:00+01:00;76,849;76,928;76,756;76,899;76,84977778;76,17115289;76,41766131
2022-01-04T22:45:00+01:00;76,902;76,984;76,882;76,917;76,85988889;76,17857425;76,42754921
2022-01-04T22:45:00+01:00;76,902;76,984;76,882;76,917;76,85988889;76,17857425;76,42754921
2022-01-04T22:45:00+01:00;76,902;76,984;76,882;76,917;76,85988889;76,17857425;76,42754921
2022-01-04T22:45:00+01:00;76,902;76,984;76,882;76,917;76,85988889;76,17857425;76,42754921
2022-01-05T00:00:00+01:00;76,962;76,967;76,9;76,927;76,87677778;76,18602127;76,43743932
2022-01-05T00:00:00+01:00;76,962;76,967;76,9;76,927;76,87677778;76,18602127;76,43743932
2022-01-05T00:00:00+01:00;76,962;76,967;76,9;76,927;76,87677778;76,18602127;76,43743932
2022-01-05T00:00:00+01:00;76,962;76,967;76,9;76,927;76,87677778;76,18602127;76,43743932
2022-01-05T00:15:00+01:00;76,93;76,936;76,839;76,871;76,86888889;76,19283698;76,44602468
2022-01-05T00:15:00+01:00;76,93;76,936;76,839;76,871;76,86888889;76,19283698;76,44602468
2022-01-05T00:15:00+01:00;76,93;76,936;76,839;76,871;76,86888889;76,19283698;76,44602468
2022-01-05T00:15:00+01:00;76,93;76,936;76,839;76,871;76,86888889;76,19283698;76,44602468
2022-01-05T00:30:00+01:00;76,874;76,874;76,82;76,834;76,85933333;76,19921671;76,45370736
2022-01-05T00:30:00+01:00;76,874;76,874;76,82;76,834;76,85933333;76,19921671;76,45370736
2022-01-05T00:30:00+01:00;76,874;76,874;76,82;76,834;76,85933333;76,19921671;76,45370736
2022-01-05T00:30:00+01:00;76,874;76,874;76,82;76,834;76,85933333;76,19921671;76,45370736
2022-01-05T00:45:00+01:00;76,839;76,862;76,815;76,836;76,85544444;76,20555287;76,46127751
2022-01-05T00:45:00+01:00;76,839;76,862;76,815;76,836;76,85544444;76,20555287;76,46127751
2022-01-05T00:45:00+01:00;76,839;76,862;76,815;76,836;76,85544444;76,20555287;76,46127751
2022-01-05T00:45:00+01:00;76,839;76,862;76,815;76,836;76,85544444;76,20555287;76,46127751
2022-01-05T01:00:00+01:00;76,834;76,866;76,774;76,854;76,86388889;76,21200508;76,46905419
2022-01-05T01:00:00+01:00;76,834;76,866;76,774;76,854;76,86388889;76,21200508;76,46905419
2022-01-05T01:00:00+01:00;76,834;76,866;76,774;76,854;76,86388889;76,21200508;76,46905419
2022-01-05T01:00:00+01:00;76,834;76,866;76,774;76,854;76,86388889;76,21200508;76,46905419
2022-01-05T01:15:00+01:00;76,855;76,873;76,829;76,866;76,86888889;76,21851249;76,47691451
2022-01-05T01:15:00+01:00;76,855;76,873;76,829;76,866;76,86888889;76,21851249;76,47691451
2022-01-05T01:15:00+01:00;76,855;76,873;76,829;76,866;76,86888889;76,21851249;76,47691451
2022-01-05T01:15:00+01:00;76,855;76,873;76,829;76,866;76,86888889;76,21851249;76,47691451
2022-01-05T01:30:00+01:00;76,867;76,896;76,75;76,754;76,862;76,22384072;76,48240135
2022-01-05T01:30:00+01:00;76,867;76,896;76,75;76,754;76,862;76,22384072;76,48240135
2022-01-05T01:30:00+01:00;76,867;76,896;76,75;76,754;76,862;76,22384072;76,48240135
2022-01-05T01:30:00+01:00;76,867;76,896;76,75;76,754;76,862;76,22384072;76,48240135
2022-01-05T01:45:00+01:00;76,753;76,862;76,741;76,854;76,857;76,23011096;76,48975974
2022-01-05T01:45:00+01:00;76,753;76,862;76,741;76,854;76,857;76,23011096;76,48975974
2022-01-05T01:45:00+01:00;76,753;76,862;76,741;76,854;76,857;76,23011096;76,48975974
2022-01-05T01:45:00+01:00;76,753;76,862;76,741;76,854;76,857;76,23011096;76,48975974
2022-01-05T02:00:00+01:00;76,86;77,045;76,793;76,874;76,85222222;76,23651782;76,49736846
2022-01-05T02:00:00+01:00;76,86;77,045;76,793;76,874;76,85222222;76,23651782;76,49736846
2022-01-05T02:00:00+01:00;76,86;77,045;76,793;76,874;76,85222222;76,23651782;76,49736846
2022-01-05T02:00:00+01:00;76,86;77,045;76,793;76,874;76,85222222;76,23651782;76,49736846
2022-01-05T02:15:00+01:00;76,876;77,046;76,857;76,896;76,84877778;76,24307983;76,50526215
2022-01-05T02:15:00+01:00;76,876;77,046;76,857;76,896;76,84877778;76,24307983;76,50526215
2022-01-05T02:15:00+01:00;76,876;77,046;76,857;76,896;76,84877778;76,24307983;76,50526215
2022-01-05T02:15:00+01:00;76,876;77,046;76,857;76,896;76,84877778;76,24307983;76,50526215
2022-01-05T02:30:00+01:00;76,901;76,904;76,693;76,758;76,83622222;76,24820342;76,51026686
2022-01-05T02:30:00+01:00;76,901;76,904;76,693;76,758;76,83622222;76,24820342;76,51026686
2022-01-05T02:30:00+01:00;76,901;76,904;76,693;76,758;76,83622222;76,24820342;76,51026686
2022-01-05T02:30:00+01:00;76,901;76,904;76,693;76,758;76,83622222;76,24820342;76,51026686
2022-01-05T02:45:00+01:00;76,758;76,758;76,577;76,592;76,80933333;76,25162428;76,51188534
2022-01-05T02:45:00+01:00;76,758;76,758;76,577;76,592;76,80933333;76,25162428;76,51188534
2022-01-05T02:45:00+01:00;76,758;76,758;76,577;76,592;76,80933333;76,25162428;76,51188534
2022-01-05T02:45:00+01:00;76,758;76,758;76,577;76,592;76,80933333;76,25162428;76,51188534
2022-01-05T03:00:00+01:00;76,59;76,681;76,466;76,66;76,78977778;76,25568772;76,5148183
2022-01-05T03:00:00+01:00;76,59;76,681;76,466;76,66;76,78977778;76,25568772;76,5148183
2022-01-05T03:00:00+01:00;76,59;76,681;76,466;76,66;76,78977778;76,25568772;76,5148183
2022-01-05T03:00:00+01:00;76,59;76,681;76,466;76,66;76,78977778;76,25568772;76,5148183
2022-01-05T03:15:00+01:00;76,659;76,665;76,55;76,57;76,75822222;76,2588152;76,51591101
2022-01-05T03:15:00+01:00;76,659;76,665;76,55;76,57;76,75822222;76,2588152;76,51591101
2022-01-05T03:15:00+01:00;76,659;76,665;76,55;76,57;76,75822222;76,2588152;76,51591101
2022-01-05T03:15:00+01:00;76,659;76,665;76,55;76,57;76,75822222;76,2588152;76,51591101
2022-01-05T03:30:00+01:00;76,571;76,635;76,484;76,505;76,71811111;76,2612648;76,51569495
2022-01-05T03:30:00+01:00;76,571;76,635;76,484;76,505;76,71811111;76,2612648;76,51569495
2022-01-05T03:30:00+01:00;76,571;76,635;76,484;76,505;76,71811111;76,2612648;76,51569495
2022-01-05T03:30:00+01:00;76,571;76,635;76,484;76,505;76,71811111;76,2612648;76,51569495
2022-01-05T03:45:00+01:00;76,507;76,577;76,435;76,5;76,68988889;76,26364028;76,51538416
2022-01-05T03:45:00+01:00;76,507;76,577;76,435;76,5;76,68988889;76,26364028;76,51538416
2022-01-05T03:45:00+01:00;76,507;76,577;76,435;76,5;76,68988889;76,26364028;76,51538416
2022-01-05T03:45:00+01:00;76,507;76,577;76,435;76,5;76,68988889;76,26364028;76,51538416
2022-01-05T04:00:00+01:00;76,504;76,654;76,492;76,493;76,64977778;76,26592246;76,51494091
2022-01-05T04:00:00+01:00;76,504;76,654;76,492;76,493;76,64977778;76,26592246;76,51494091
2022-01-05T04:00:00+01:00;76,504;76,654;76,492;76,493;76,64977778;76,26592246;76,51494091
2022-01-05T04:00:00+01:00;76,504;76,654;76,492;76,493;76,64977778;76,26592246;76,51494091
2022-01-05T04:15:00+01:00;76,492;76,506;76,422;76,495;76,60766667;76,26820184;76,51454604
2022-01-05T04:15:00+01:00;76,492;76,506;76,422;76,495;76,60766667;76,26820184;76,51454604
2022-01-05T04:15:00+01:00;76,492;76,506;76,422;76,495;76,60766667;76,26820184;76,51454604
2022-01-05T04:15:00+01:00;76,492;76,506;76,422;76,495;76,60766667;76,26820184;76,51454604
2022-01-05T04:30:00+01:00;76,496;76,596;76,496;76,588;76,57344444;76,27138391;76,51600057
2022-01-05T04:30:00+01:00;76,496;76,596;76,496;76,588;76,57344444;76,27138391;76,51600057
2022-01-05T04:30:00+01:00;76,496;76,596;76,496;76,588;76,57344444;76,27138391;76,51600057
2022-01-05T04:30:00+01:00;76,496;76,596;76,496;76,588;76,57344444;76,27138391;76,51600057
2022-01-05T04:45:00+01:00;76,587;76,663;76,557;76,64;76,56033333;76,27505173;76,51845601
2022-01-05T04:45:00+01:00;76,587;76,663;76,557;76,64;76,56033333;76,27505173;76,51845601
2022-01-05T04:45:00+01:00;76,587;76,663;76,557;76,64;76,56033333;76,27505173;76,51845601
2022-01-05T04:45:00+01:00;76,587;76,663;76,557;76,64;76,56033333;76,27505173;76,51845601
2022-01-05T05:00:00+01:00;76,641;76,658;76,599;76,638;76,56544444;76,27866316;76,52082321
2022-01-05T05:00:00+01:00;76,641;76,658;76,599;76,638;76,56544444;76,27866316;76,52082321
2022-01-05T05:00:00+01:00;76,641;76,658;76,599;76,638;76,56544444;76,27866316;76,52082321
2022-01-05T05:00:00+01:00;76,641;76,658;76,599;76,638;76,56544444;76,27866316;76,52082321
2022-01-05T05:15:00+01:00;76,637;76,645;76,6;76,601;76,55888889;76,28187049;76,52241087
2022-01-05T05:15:00+01:00;76,637;76,645;76,6;76,601;76,55888889;76,28187049;76,52241087
2022-01-05T05:15:00+01:00;76,637;76,645;76,6;76,601;76,55888889;76,28187049;76,52241087
2022-01-05T05:15:00+01:00;76,637;76,645;76,6;76,601;76,55888889;76,28187049;76,52241087
2022-01-05T05:30:00+01:00;76,602;76,602;76,565;76,573;76,55922222;76,2847673;76,52341264
2022-01-05T05:30:00+01:00;76,602;76,602;76,565;76,573;76,55922222;76,2847673;76,52341264
2022-01-05T05:30:00+01:00;76,602;76,602;76,565;76,573;76,55922222;76,2847673;76,52341264
2022-01-05T05:30:00+01:00;76,602;76,602;76,565;76,573;76,55922222;76,2847673;76,52341264
2022-01-05T05:45:00+01:00;76,57;76,631;76,531;76,629;76,573;76,2881925;76,52550348
2022-01-05T05:45:00+01:00;76,57;76,631;76,531;76,629;76,573;76,2881925;76,52550348
2022-01-05T05:45:00+01:00;76,57;76,631;76,531;76,629;76,573;76,2881925;76,52550348
2022-01-05T05:45:00+01:00;76,57;76,631;76,531;76,629;76,573;76,2881925;76,52550348
2022-01-05T06:00:00+01:00;76,629;76,828;76,628;76,81;76,60744444;76,29338462;76,53113707
2022-01-05T06:00:00+01:00;76,629;76,828;76,628;76,81;76,60744444;76,29338462;76,53113707
2022-01-05T06:00:00+01:00;76,629;76,828;76,628;76,81;76,60744444;76,29338462;76,53113707
2022-01-05T06:00:00+01:00;76,629;76,828;76,628;76,81;76,60744444;76,29338462;76,53113707
2022-01-05T06:15:00+01:00;76,812;76,812;76,68;76,686;76,62888889;76,29729124;76,53420366
2022-01-05T06:15:00+01:00;76,812;76,812;76,68;76,686;76,62888889;76,29729124;76,53420366
2022-01-05T06:15:00+01:00;76,812;76,812;76,68;76,686;76,62888889;76,29729124;76,53420366
2022-01-05T06:15:00+01:00;76,812;76,812;76,68;76,686;76,62888889;76,29729124;76,53420366
2022-01-05T06:30:00+01:00;76,683;76,756;76,591;76,685;76,65;76,30114904;76,53718973
2022-01-05T06:30:00+01:00;76,683;76,756;76,591;76,685;76,65;76,30114904;76,53718973
2022-01-05T06:30:00+01:00;76,683;76,756;76,591;76,685;76,65;76,30114904;76,53718973
2022-01-05T06:30:00+01:00;76,683;76,756;76,591;76,685;76,65;76,30114904;76,53718973
2022-01-05T06:45:00+01:00;76,687;76,757;76,671;76,672;76,65933333;76,3048391;76,53985924
2022-01-05T06:45:00+01:00;76,687;76,757;76,671;76,672;76,65933333;76,3048391;76,53985924
2022-01-05T06:45:00+01:00;76,687;76,757;76,671;76,672;76,65933333;76,3048391;76,53985924
2022-01-05T06:45:00+01:00;76,687;76,757;76,671;76,672;76,65933333;76,3048391;76,53985924
2022-01-05T07:00:00+01:00;76,673;76,743;76,612;76,723;76,66855556;76,3089999;76,54348579
2022-01-05T07:00:00+01:00;76,673;76,743;76,612;76,723;76,66855556;76,3089999;76,54348579
2022-01-05T07:00:00+01:00;76,673;76,743;76,612;76,723;76,66855556;76,3089999;76,54348579
2022-01-05T07:00:00+01:00;76,673;76,743;76,612;76,723;76,66855556;76,3089999;76,54348579
2022-01-05T07:15:00+01:00;76,721;76,854;76,699;76,794;76,68588889;76,31382577;76,54844647
2022-01-05T07:15:00+01:00;76,721;76,854;76,699;76,794;76,68588889;76,31382577;76,54844647
2022-01-05T07:15:00+01:00;76,721;76,854;76,699;76,794;76,68588889;76,31382577;76,54844647
2022-01-05T07:15:00+01:00;76,721;76,854;76,699;76,794;76,68588889;76,31382577;76,54844647
2022-01-05T07:30:00+01:00;76,792;76,865;76,721;76,82;76,71022222;76,31886233;76,55382377
2022-01-05T07:30:00+01:00;76,792;76,865;76,721;76,82;76,71022222;76,31886233;76,55382377
2022-01-05T07:30:00+01:00;76,792;76,865;76,721;76,82;76,71022222;76,31886233;76,55382377
2022-01-05T07:30:00+01:00;76,792;76,865;76,721;76,82;76,71022222;76,31886233;76,55382377
2022-01-05T07:45:00+01:00;76,821;76,896;76,803;76,872;76,74344444;76,32436619;76,56012428
2022-01-05T07:45:00+01:00;76,821;76,896;76,803;76,872;76,74344444;76,32436619;76,56012428
2022-01-05T07:45:00+01:00;76,821;76,896;76,803;76,872;76,74344444;76,32436619;76,56012428
2022-01-05T07:45:00+01:00;76,821;76,896;76,803;76,872;76,74344444;76,32436619;76,56012428
2022-01-05T08:00:00+01:00;76,882;76,906;76,791;76,842;76,76711111;76,32951678;76,56570598
2022-01-05T08:00:00+01:00;76,882;76,906;76,791;76,842;76,76711111;76,32951678;76,56570598
2022-01-05T08:00:00+01:00;76,882;76,906;76,791;76,842;76,76711111;76,32951678;76,56570598
2022-01-05T08:00:00+01:00;76,882;76,906;76,791;76,842;76,76711111;76,32951678;76,56570598
2022-01-05T08:15:00+01:00;76,842;76,847;76,749;76,829;76,76922222;76,33448676;76,57091972
2022-01-05T08:15:00+01:00;76,842;76,847;76,749;76,829;76,76922222;76,33448676;76,57091972
2022-01-05T08:15:00+01:00;76,842;76,847;76,749;76,829;76,76922222;76,33448676;76,57091972
2022-01-05T08:15:00+01:00;76,842;76,847;76,749;76,829;76,76922222;76,33448676;76,57091972
2022-01-05T08:30:00+01:00;76,82;76,87;76,616;76,652;76,76544444;76,33764609;76,57252527
2022-01-05T08:30:00+01:00;76,82;76,87;76,616;76,652;76,76544444;76,33764609;76,57252527
2022-01-05T08:30:00+01:00;76,82;76,87;76,616;76,652;76,76544444;76,33764609;76,57252527
2022-01-05T08:30:00+01:00;76,82;76,87;76,616;76,652;76,76544444;76,33764609;76,57252527
2022-01-05T08:45:00+01:00;76,653;76,865;76,641;76,776;76,77555556;76,34200782;76,57655448
2022-01-05T08:45:00+01:00;76,653;76,865;76,641;76,776;76,77555556;76,34200782;76,57655448
2022-01-05T08:45:00+01:00;76,653;76,865;76,641;76,776;76,77555556;76,34200782;76,57655448
2022-01-05T08:45:00+01:00;76,653;76,865;76,641;76,776;76,77555556;76,34200782;76,57655448
2022-01-05T09:00:00+01:00;76,786;76,916;76,668;76,697;76,77833333;76,34554008;76,57893954
2022-01-05T09:00:00+01:00;76,786;76,916;76,668;76,697;76,77833333;76,34554008;76,57893954
2022-01-05T09:00:00+01:00;76,786;76,916;76,668;76,697;76,77833333;76,34554008;76,57893954
2022-01-05T09:00:00+01:00;76,786;76,916;76,668;76,697;76,77833333;76,34554008;76,57893954
2022-01-05T09:15:00+01:00;76,699;76,877;76,589;76,608;76,76555556;76,34815163;76,57951499
2022-01-05T09:15:00+01:00;76,699;76,877;76,589;76,608;76,76555556;76,34815163;76,57951499
2022-01-05T09:15:00+01:00;76,699;76,877;76,589;76,608;76,76555556;76,34815163;76,57951499
2022-01-05T09:15:00+01:00;76,699;76,877;76,589;76,608;76,76555556;76,34815163;76,57951499
2022-01-05T09:30:00+01:00;76,609;76,752;76,413;76,484;76,73111111;76,34950335;76,57762361
2022-01-05T09:30:00+01:00;76,609;76,752;76,413;76,484;76,73111111;76,34950335;76,57762361
2022-01-05T09:30:00+01:00;76,609;76,752;76,413;76,484;76,73111111;76,34950335;76,57762361
2022-01-05T09:30:00+01:00;76,609;76,752;76,413;76,484;76,73111111;76,34950335;76,57762361
2022-01-05T09:45:00+01:00;76,489;76,579;76,417;76,518;76,69755556;76,35117993;76,57644294
2022-01-05T09:45:00+01:00;76,489;76,579;76,417;76,518;76,69755556;76,35117993;76,57644294
2022-01-05T09:45:00+01:00;76,489;76,579;76,417;76,518;76,69755556;76,35117993;76,57644294
2022-01-05T09:45:00+01:00;76,489;76,579;76,417;76,518;76,69755556;76,35117993;76,57644294
2022-01-05T10:00:00+01:00;76,52;76,581;76,298;76,542;76,66088889;76,35307864;76,5757609
2022-01-05T10:00:00+01:00;76,52;76,581;76,298;76,542;76,66088889;76,35307864;76,5757609
2022-01-05T10:00:00+01:00;76,52;76,581;76,298;76,542;76,66088889;76,35307864;76,5757609
2022-01-05T10:00:00+01:00;76,52;76,581;76,298;76,542;76,66088889;76,35307864;76,5757609
2022-01-05T10:15:00+01:00;76,543;76,663;76,491;76,586;76,63244444;76,35539627;76,57596366
2022-01-05T10:15:00+01:00;76,543;76,663;76,491;76,586;76,63244444;76,35539627;76,57596366
2022-01-05T10:15:00+01:00;76,543;76,663;76,491;76,586;76,63244444;76,35539627;76,57596366
2022-01-05T10:15:00+01:00;76,543;76,663;76,491;76,586;76,63244444;76,35539627;76,57596366
2022-01-05T10:30:00+01:00;76,594;76,64;76,318;76,556;76,60211111;76,35739232;76,57556834
