time;operation;price;amount;invest;value;stopUp;stopDown;baseInvest
2022-01-04T05:45:00+01:00;BUY;76,253;131.14238128335936;0;10000.000000000002;05;1;10000
2022-01-04T06:30:00+01:00;SELL;76,246;0;9999.082003331017;9999.082003331017;05;1;10000
2022-01-04T06:30:00+01:00;BUY;76,246;131.14238128335936;0;9999.082003331017;05;1;10000
2022-01-04T07:15:00+01:00;SELL;75,935;0;9958.296722751893;9958.296722751893;05;1;10000
2022-01-04T07:15:00+01:00;BUY;75,935;131.14238128335936;0;9958.296722751893;05;1;10000
2022-01-04T07:30:00+01:00;SELL;75,947;0;9959.870431327294;9959.870431327294;05;1;10000
2022-01-04T07:30:00+01:00;BUY;75,947;131.14238128335936;0;9959.870431327294;05;1;10000
2022-01-04T07:45:00+01:00;SELL;75,997;0;9966.427550391461;9966.427550391461;05;1;10000
2022-01-04T07:45:00+01:00;BUY;75,997;131.14238128335936;0;9966.427550391461;05;1;10000
2022-01-04T08:45:00+01:00;SELL;75,854;0;9947.674189867941;9947.674189867941;05;1;10000
2022-01-04T08:45:00+01:00;BUY;75,854;131.14238128335936;0;9947.674189867941;05;1;10000
2022-01-04T09:00:00+01:00;SELL;75,947;0;9959.870431327294;9959.870431327294;05;1;10000
2022-01-04T09:00:00+01:00;BUY;75,947;131.14238128335936;0;9959.870431327294;05;1;10000
2022-01-04T09:15:00+01:00;SELL;76,046;0;9972.853527074347;9972.853527074347;05;1;10000
2022-01-04T09:15:00+01:00;BUY;76,046;131.14238128335936;0;9972.853527074347;05;1;10000
2022-01-04T09:30:00+01:00;SELL;76,282;0;10003.803129057218;10003.803129057218;05;1;10000
2022-01-04T09:30:00+01:00;BUY;76,282;131.14238128335936;0;10003.803129057218;05;1;10000
2022-01-04T10:00:00+01:00;SELL;76,211;0;9994.492019986099;9994.492019986099;05;1;10000
2022-01-04T10:00:00+01:00;BUY;76,211;131.14238128335936;0;9994.492019986099;05;1;10000
2022-01-04T10:30:00+01:00;SELL;76,19;0;9991.73802997915;9991.73802997915;05;1;10000
2022-01-04T10:30:00+01:00;BUY;76,19;131.14238128335936;0;9991.73802997915;05;1;10000
2022-01-04T10:45:00+01:00;SELL;76,257;0;10000.524569525134;10000.524569525134;05;1;10000
2022-01-04T10:45:00+01:00;BUY;76,257;131.14238128335936;0;10000.524569525134;05;1;10000
2022-01-04T11:00:00+01:00;SELL;76,484;0;10030.293890076457;10030.293890076457;05;1;10000
2022-01-04T11:00:00+01:00;BUY;76,484;131.14238128335936;0;10030.293890076457;05;1;10000
2022-01-04T11:15:00+01:00;SELL;76,588;0;10043.932697729926;10043.932697729926;05;1;10000
2022-01-04T11:15:00+01:00;BUY;76,588;131.14238128335936;0;10043.932697729926;05;1;10000
2022-01-04T12:00:00+01:00;SELL;76,521;0;10035.146158183941;10035.146158183941;05;1;10000
2022-01-04T12:00:00+01:00;BUY;76,521;131.14238128335936;0;10035.146158183941;05;1;10000
2022-01-04T13:30:00+01:00;SELL;76,12;0;9982.558063289314;9982.558063289314;05;1;10000
2022-01-04T13:30:00+01:00;BUY;76,12;131.14238128335936;0;9982.558063289314;05;1;10000
2022-01-04T13:45:00+01:00;SELL;76,33;0;10010.09796335882;10010.09796335882;05;1;10000
2022-01-04T13:45:00+01:00;BUY;76,33;131.14238128335936;0;10010.09796335882;05;1;10000
2022-01-04T14:00:00+01:00;SELL;76,55;0;10038.949287241157;10038.949287241157;05;1;10000
2022-01-04T14:00:00+01:00;BUY;76,55;131.14238128335936;0;10038.949287241157;05;1;10000
2022-01-04T14:15:00+01:00;SELL;76,748;0;10064.915478735264;10064.915478735264;05;1;10000
2022-01-04T14:15:00+01:00;BUY;76,748;131.14238128335936;0;10064.915478735264;05;1;10000
2022-01-04T14:45:00+01:00;SELL;76,702;0;10058.882929196228;10058.882929196228;05;1;10000
2022-01-04T14:45:00+01:00;BUY;76,702;131.14238128335936;0;10058.882929196228;05;1;10000
2022-01-04T15:15:00+01:00;SELL;76,397;0;10018.884502904806;10018.884502904806;05;1;10000
2022-01-04T15:15:00+01:00;BUY;76,397;131.14238128335936;0;10018.884502904806;05;1;10000
2022-01-04T15:30:00+01:00;SELL;76,659;0;10053.243806801045;10053.243806801045;05;1;10000
2022-01-04T15:30:00+01:00;BUY;76,659;131.14238128335936;0;10053.243806801045;05;1;10000
2022-01-04T15:45:00+01:00;SELL;77,199;0;10124.060692694058;10124.060692694058;05;1;10000
2022-01-04T15:45:00+01:00;BUY;77,199;131.14238128335936;0;10124.060692694058;05;1;10000
2022-01-04T17:30:00+01:00;SELL;76,838;0;10076.718293050766;10076.718293050766;05;1;10000
2022-01-04T17:30:00+01:00;BUY;76,838;131.14238128335936;0;10076.718293050766;05;1;10000
2022-01-04T17:45:00+01:00;SELL;77,018;0;10100.323921681771;10100.323921681771;05;1;10000
2022-01-04T17:45:00+01:00;BUY;77,018;131.14238128335936;0;10100.323921681771;05;1;10000
2022-01-04T18:00:00+01:00;SELL;77,033;0;10102.291057401022;10102.291057401022;05;1;10000
2022-01-04T18:00:00+01:00;BUY;77,033;131.14238128335936;0;10102.291057401022;05;1;10000
2022-01-04T18:15:00+01:00;SELL;77,102;0;10111.339881709573;10111.339881709573;05;1;10000
2022-01-04T18:15:00+01:00;BUY;77,102;131.14238128335936;0;10111.339881709573;05;1;10000
2022-01-04T19:00:00+01:00;SELL;77,006;0;10098.75021310637;10098.75021310637;05;1;10000
2022-01-04T19:00:00+01:00;BUY;77,006;131.14238128335936;0;10098.75021310637;05;1;10000
2022-01-04T19:45:00+01:00;SELL;77,005;0;10098.619070725086;10098.619070725086;05;1;10000
2022-01-04T19:45:00+01:00;BUY;77,005;131.14238128335936;0;10098.619070725086;05;1;10000
2022-01-04T21:00:00+01:00;SELL;76,942;0;10090.357100704234;10090.357100704234;05;1;10000
2022-01-04T21:00:00+01:00;BUY;76,942;131.14238128335936;0;10090.357100704234;05;1;10000
2022-01-04T22:00:00+01:00;SELL;76,821;0;10074.488872568949;10074.488872568949;05;1;10000
2022-01-04T22:00:00+01:00;BUY;76,821;131.14238128335936;0;10074.488872568949;05;1;10000
2022-01-04T22:30:00+01:00;SELL;76,899;0;10084.71797830905;10084.71797830905;05;1;10000
2022-01-04T22:30:00+01:00;BUY;76,899;131.14238128335936;0;10084.71797830905;05;1;10000
2022-01-04T22:45:00+01:00;SELL;76,917;0;10087.078541172152;10087.078541172152;05;1;10000
2022-01-04T22:45:00+01:00;BUY;76,917;131.14238128335936;0;10087.078541172152;05;1;10000
2022-01-05T00:00:00+01:00;SELL;76,927;0;10088.389964984986;10088.389964984986;05;1;10000
2022-01-05T00:00:00+01:00;BUY;76,927;131.14238128335936;0;10088.389964984986;05;1;10000
2022-01-05T00:45:00+01:00;SELL;76,836;0;10076.4560082882;10076.4560082882;05;1;10000
2022-01-05T00:45:00+01:00;BUY;76,836;131.14238128335936;0;10076.4560082882;05;1;10000
2022-01-05T01:00:00+01:00;SELL;76,854;0;10078.8165711513;10078.8165711513;05;1;10000
2022-01-05T01:00:00+01:00;BUY;76,854;131.14238128335936;0;10078.8165711513;05;1;10000
2022-01-05T01:15:00+01:00;SELL;76,866;0;10080.3902797267;10080.3902797267;05;1;10000
2022-01-05T01:15:00+01:00;BUY;76,866;131.14238128335936;0;10080.3902797267;05;1;10000
2022-01-05T01:45:00+01:00;SELL;76,854;0;10078.8165711513;10078.8165711513;05;1;10000
2022-01-05T01:45:00+01:00;BUY;76,854;131.14238128335936;0;10078.8165711513;05;1;10000
2022-01-05T02:00:00+01:00;SELL;76,874;0;10081.439418776967;10081.439418776967;05;1;10000
2022-01-05T02:00:00+01:00;BUY;76,874;131.14238128335936;0;10081.439418776967;05;1;10000
2022-01-05T02:15:00+01:00;SELL;76,896;0;10084.3245511652;10084.3245511652;05;1;10000
2022-01-05T02:15:00+01:00;BUY;76,896;131.14238128335936;0;10084.3245511652;05;1;10000
2022-01-05T03:00:00+01:00;SELL;76,66;0;10053.374949182327;10053.374949182327;05;1;10000
2022-01-05T03:00:00+01:00;BUY;76,66;131.14238128335936;0;10053.374949182327;05;1;10000
2022-01-05T04:15:00+01:00;SELL;76,495;0;10031.736456270575;10031.736456270575;05;1;10000
2022-01-05T04:15:00+01:00;BUY;76,495;131.14238128335936;0;10031.736456270575;05;1;10000
2022-01-05T04:30:00+01:00;SELL;76,588;0;10043.932697729926;10043.932697729926;05;1;10000
2022-01-05T04:30:00+01:00;BUY;76,588;131.14238128335936;0;10043.932697729926;05;1;10000
2022-01-05T04:45:00+01:00;SELL;76,64;0;10050.752101556662;10050.752101556662;05;1;10000
2022-01-05T04:45:00+01:00;BUY;76,64;131.14238128335936;0;10050.752101556662;05;1;10000
2022-01-05T05:45:00+01:00;SELL;76,629;0;10049.309535362545;10049.309535362545;05;1;10000
2022-01-05T05:45:00+01:00;BUY;76,629;131.14238128335936;0;10049.309535362545;05;1;10000
2022-01-05T06:00:00+01:00;SELL;76,81;0;10073.046306374832;10073.046306374832;05;1;10000
2022-01-05T06:00:00+01:00;BUY;76,81;131.14238128335936;0;10073.046306374832;05;1;10000
2022-01-05T07:00:00+01:00;SELL;76,723;0;10061.63691920318;10061.63691920318;05;1;10000
2022-01-05T07:00:00+01:00;BUY;76,723;131.14238128335936;0;10061.63691920318;05;1;10000
2022-01-05T07:15:00+01:00;SELL;76,794;0;10070.948028274299;10070.948028274299;05;1;10000
2022-01-05T07:15:00+01:00;BUY;76,794;131.14238128335936;0;10070.948028274299;05;1;10000
2022-01-05T07:30:00+01:00;SELL;76,82;0;10074.357730187665;10074.357730187665;05;1;10000
2022-01-05T07:30:00+01:00;BUY;76,82;131.14238128335936;0;10074.357730187665;05;1;10000
2022-01-05T07:45:00+01:00;SELL;76,872;0;10081.1771340144;10081.1771340144;05;1;10000
2022-01-05T07:45:00+01:00;BUY;76,872;131.14238128335936;0;10081.1771340144;05;1;10000
2022-01-05T08:45:00+01:00;SELL;76,776;0;10068.587465411198;10068.587465411198;05;1;10000
2022-01-05T08:45:00+01:00;BUY;76,776;131.14238128335936;0;10068.587465411198;05;1;10000
2022-01-05T09:45:00+01:00;SELL;76,518;0;10034.752731040091;10034.752731040091;05;1;10000
2022-01-05T09:45:00+01:00;BUY;76,518;131.14238128335936;0;10034.752731040091;05;1;10000
2022-01-05T10:00:00+01:00;SELL;76,542;0;10037.900148190893;10037.900148190893;05;1;10000
2022-01-05T10:00:00+01:00;BUY;76,542;131.14238128335936;0;10037.900148190893;05;1;10000
2022-01-05T10:15:00+01:00;SELL;76,586;0;10043.67041296736;10043.67041296736;05;1;10000
2022-01-05T10:15:00+01:00;BUY;76,586;131.14238128335936;0;10043.67041296736;05;1;10000
2022-01-05T10:45:00+01:00;SELL;76,71;0;10059.932068246495;10059.932068246495;05;1;10000
2022-01-05T10:45:00+01:00;BUY;76,71;131.14238128335936;0;10059.932068246495;05;1;10000
2022-01-05T11:15:00+01:00;SELL;76,68;0;10055.997796807997;10055.997796807997;05;1;10000
2022-01-05T11:15:00+01:00;BUY;76,68;131.14238128335936;0;10055.997796807997;05;1;10000
2022-01-05T11:45:00+01:00;SELL;76,76;0;10066.489187310664;10066.489187310664;05;1;10000
2022-01-05T11:45:00+01:00;BUY;76,76;131.14238128335936;0;10066.489187310664;05;1;10000
2022-01-05T12:30:00+01:00;SELL;76,702;0;10058.882929196228;10058.882929196228;05;1;10000
2022-01-05T12:30:00+01:00;BUY;76,702;131.14238128335936;0;10058.882929196228;05;1;10000
2022-01-05T12:45:00+01:00;SELL;76,794;0;10070.948028274299;10070.948028274299;05;1;10000
2022-01-05T12:45:00+01:00;BUY;76,794;131.14238128335936;0;10070.948028274299;05;1;10000
2022-01-05T13:00:00+01:00;SELL;77,089;0;10109.63503075289;10109.63503075289;05;1;10000
2022-01-05T13:00:00+01:00;BUY;77,089;131.14238128335936;0;10109.63503075289;05;1;10000
2022-01-05T13:30:00+01:00;SELL;77,036;0;10102.684484544872;10102.684484544872;05;1;10000
2022-01-05T13:30:00+01:00;BUY;77,036;131.14238128335936;0;10102.684484544872;05;1;10000
2022-01-05T14:00:00+01:00;SELL;77,349;0;10143.732049886563;10143.732049886563;05;1;10000
2022-01-05T14:00:00+01:00;BUY;77,349;131.14238128335936;0;10143.732049886563;05;1;10000
2022-01-05T14:15:00+01:00;SELL;77,383;0;10148.190890850197;10148.190890850197;05;1;10000
2022-01-05T14:15:00+01:00;BUY;77,383;131.14238128335936;0;10148.190890850197;05;1;10000
2022-01-05T14:30:00+01:00;SELL;77,543;0;10169.173671855535;10169.173671855535;05;1;10000
2022-01-05T14:30:00+01:00;BUY;77,543;131.14238128335936;0;10169.173671855535;05;1;10000
2022-01-05T14:45:00+01:00;SELL;77,745;0;10195.664432874773;10195.664432874773;05;1;10000
2022-01-05T14:45:00+01:00;BUY;77,745;131.14238128335936;0;10195.664432874773;05;1;10000
2022-01-05T15:15:00+01:00;SELL;77,726;0;10193.17272763039;10193.17272763039;05;1;10000
2022-01-05T15:15:00+01:00;BUY;77,726;131.14238128335936;0;10193.17272763039;05;1;10000
2022-01-05T15:30:00+01:00;SELL;77,87;0;10212.057230535194;10212.057230535194;05;1;10000
2022-01-05T15:30:00+01:00;BUY;77,87;131.14238128335936;0;10212.057230535194;05;1;10000
2022-01-05T16:00:00+01:00;SELL;78,136;0;10246.941103956566;10246.941103956566;05;1;10000
2022-01-05T16:00:00+01:00;BUY;78,136;131.14238128335936;0;10246.941103956566;05;1;10000
2022-01-05T16:45:00+01:00;SELL;77,993;0;10228.187743433045;10228.187743433045;05;1;10000
2022-01-05T16:45:00+01:00;BUY;77,993;131.14238128335936;0;10228.187743433045;05;1;10000
2022-01-05T17:00:00+01:00;SELL;78,011;0;10230.548306296147;10230.548306296147;05;1;10000
2022-01-05T17:00:00+01:00;BUY;78,011;131.14238128335936;0;10230.548306296147;05;1;10000
2022-01-05T17:15:00+01:00;SELL;78,018;0;10231.466302965131;10231.466302965131;05;1;10000
2022-01-05T17:15:00+01:00;BUY;78,018;131.14238128335936;0;10231.466302965131;05;1;10000
2022-01-05T17:45:00+01:00;SELL;78,035;0;10233.695723446946;10233.695723446946;05;1;10000
2022-01-05T17:45:00+01:00;BUY;78,035;131.14238128335936;0;10233.695723446946;05;1;10000
2022-01-05T18:00:00+01:00;SELL;78,168;0;10251.137660157636;10251.137660157636;05;1;10000
2022-01-05T18:00:00+01:00;BUY;78,168;131.14238128335936;0;10251.137660157636;05;1;10000
2022-01-05T18:30:00+01:00;SELL;78,091;0;10241.039696798814;10241.039696798814;05;1;10000
2022-01-05T18:30:00+01:00;BUY;78,091;131.14238128335936;0;10241.039696798814;05;1;10000
2022-01-05T18:45:00+01:00;SELL;78,113;0;10243.92482918705;10243.92482918705;05;1;10000
2022-01-05T18:45:00+01:00;BUY;78,113;131.14238128335936;0;10243.92482918705;05;1;10000
2022-01-05T19:15:00+01:00;SELL;78,107;0;10243.13797489935;10243.13797489935;05;1;10000
2022-01-05T19:15:00+01:00;BUY;78,107;131.14238128335936;0;10243.13797489935;05;1;10000
2022-01-05T20:45:00+01:00;SELL;77,347;0;10143.469765123995;10143.469765123995;05;1;10000
2022-01-05T20:45:00+01:00;BUY;77,347;131.14238128335936;0;10143.469765123995;05;1;10000
2022-01-05T22:00:00+01:00;SELL;76,889;0;10083.406554496218;10083.406554496218;05;1;10000
2022-01-05T22:00:00+01:00;BUY;76,889;131.14238128335936;0;10083.406554496218;05;1;10000
2022-01-05T22:30:00+01:00;SELL;76,86;0;10079.603425439;10079.603425439;05;1;10000
2022-01-06T09:00:00+01:00;BUY;77,345;130.3200391161549;0;10079.603425439002;05;1;10000
2022-01-06T09:45:00+01:00;SELL;77,503;0;10100.193991619353;10100.193991619353;05;1;10000
2022-01-06T09:45:00+01:00;BUY;77,503;130.3200391161549;0;10100.193991619353;05;1;10000
2022-01-06T10:00:00+01:00;SELL;77,594;0;10112.053115178922;10112.053115178922;05;1;10000
2022-01-06T10:00:00+01:00;BUY;77,594;130.3200391161549;0;10112.053115178922;05;1;10000
2022-01-06T10:15:00+01:00;SELL;77,65;0;10119.351037369428;10119.351037369428;05;1;10000
2022-01-06T10:15:00+01:00;BUY;77,65;130.3200391161549;0;10119.351037369428;05;1;10000
2022-01-06T10:30:00+01:00;SELL;77,738;0;10130.81920081165;10130.81920081165;05;1;10000
2022-01-06T10:30:00+01:00;BUY;77,738;130.3200391161549;0;10130.81920081165;05;1;10000
2022-01-06T10:45:00+01:00;SELL;77,783;0;10136.683602571877;10136.683602571877;05;1;10000
2022-01-06T10:45:00+01:00;BUY;77,783;130.3200391161549;0;10136.683602571877;05;1;10000
2022-01-06T11:00:00+01:00;SELL;77,862;0;10146.978885662053;10146.978885662053;05;1;10000
2022-01-06T11:00:00+01:00;BUY;77,862;130.3200391161549;0;10146.978885662053;05;1;10000
2022-01-06T11:15:00+01:00;SELL;78,189;0;10189.593538453035;10189.593538453035;05;1;10000
2022-01-06T11:15:00+01:00;BUY;78,189;130.3200391161549;0;10189.593538453035;05;1;10000
2022-01-06T11:30:00+01:00;SELL;78,619;0;10245.631155272982;10245.631155272982;05;1;10000
2022-01-06T11:30:00+01:00;BUY;78,619;130.3200391161549;0;10245.631155272982;05;1;10000
2022-01-06T11:45:00+01:00;SELL;78,629;0;10246.934355664145;10246.934355664145;05;1;10000
2022-01-06T11:45:00+01:00;BUY;78,629;130.3200391161549;0;10246.934355664145;05;1;10000
2022-01-06T12:00:00+01:00;SELL;78,655;0;10250.322676681164;10250.322676681164;05;1;10000
2022-01-06T12:00:00+01:00;BUY;78,655;130.3200391161549;0;10250.322676681164;05;1;10000
2022-01-06T12:15:00+01:00;SELL;78,837;0;10274.040923800305;10274.040923800305;05;1;10000
2022-01-06T12:15:00+01:00;BUY;78,837;130.3200391161549;0;10274.040923800305;05;1;10000
2022-01-06T13:00:00+01:00;SELL;78,396;0;10216.56978655008;10216.56978655008;05;1;10000
2022-01-06T13:00:00+01:00;BUY;78,396;130.3200391161549;0;10216.56978655008;05;1;10000
2022-01-06T13:15:00+01:00;SELL;78,435;0;10221.65226807561;10221.65226807561;05;1;10000
2022-01-06T13:15:00+01:00;BUY;78,435;130.3200391161549;0;10221.65226807561;05;1;10000
2022-01-06T13:30:00+01:00;SELL;78,964;0;10290.591568768055;10290.591568768055;05;1;10000
2022-01-06T13:30:00+01:00;BUY;78,964;130.3200391161549;0;10290.591568768055;05;1;10000
2022-01-06T14:00:00+01:00;SELL;78,745;0;10262.051480201619;10262.051480201619;05;1;10000
2022-01-06T14:00:00+01:00;BUY;78,745;130.3200391161549;0;10262.051480201619;05;1;10000
2022-01-06T14:15:00+01:00;SELL;78,975;0;10292.025089198332;10292.025089198332;05;1;10000
2022-01-06T14:15:00+01:00;BUY;78,975;130.3200391161549;0;10292.025089198332;05;1;10000
2022-01-06T14:30:00+01:00;SELL;79,336;0;10339.070623319265;10339.070623319265;05;1;10000
2022-01-06T14:30:00+01:00;BUY;79,336;130.3200391161549;0;10339.070623319265;05;1;10000
2022-01-06T14:45:00+01:00;SELL;79,378;0;10344.544064962143;10344.544064962143;05;1;10000
2022-01-06T14:45:00+01:00;BUY;79,378;130.3200391161549;0;10344.544064962143;05;1;10000
2022-01-06T15:00:00+01:00;SELL;79,577;0;10370.47775274626;10370.47775274626;05;1;10000
2022-01-06T15:00:00+01:00;BUY;79,577;130.3200391161549;0;10370.47775274626;05;1;10000
2022-01-06T15:30:00+01:00;SELL;79,521;0;10363.179830555755;10363.179830555755;05;1;10000
2022-01-06T15:30:00+01:00;BUY;79,521;130.3200391161549;0;10363.179830555755;05;1;10000
2022-01-06T16:15:00+01:00;SELL;79,16;0;10316.134296434822;10316.134296434822;05;1;10000
2022-01-06T16:15:00+01:00;BUY;79,16;130.3200391161549;0;10316.134296434822;05;1;10000
2022-01-06T17:00:00+01:00;SELL;79,249;0;10327.73277991616;10327.73277991616;05;1;10000
2022-01-06T17:00:00+01:00;BUY;79,249;130.3200391161549;0;10327.73277991616;05;1;10000
2022-01-06T17:15:00+01:00;SELL;79,311;0;10335.812622341362;10335.812622341362;05;1;10000
2022-01-06T17:15:00+01:00;BUY;79,311;130.3200391161549;0;10335.812622341362;05;1;10000
2022-01-06T17:30:00+01:00;SELL;79,385;0;10345.456305235957;10345.456305235957;05;1;10000
2022-01-06T17:30:00+01:00;BUY;79,385;130.3200391161549;0;10345.456305235957;05;1;10000
